doc_id,topic,probability,preprocess_disc
76,4,0.999057948589325,sr_presidente público assistir tv_câmara independentemente voto contra favor novo governo assumir 1 janeiro problema permanecer déficit habitacional país crescer grande_são_paulo 22 milhão habitante rio_de_janeiro 10 milhão habitante exemplo ambos cidade onde crescer resultado invasão área manancial propriedade privado país dimensão continental disponibilidade terra livre fazermos verdadeiramente plano habitacional sonho população minha_casa vida casa_verde amarela nome importante prioridade número dois prioridade número matar fome pessoa situação vulnerabilidade gerar emprego pleno prioridade número dois teto morar agora perguntar teto casa 50 metro desculpemme expressão parecer casa pombo onde três quatro pessoa divider banheirinho espaço convivência desenvolver projeto verdadeiramente habitacional época bnh servir referência apartamento chegar 70 metro quadrados apartamento diminuir diminuir diminuir ora trabalhar plano diretor cidade orientar verticalização baixo terra enfim dever utilizar potencial construção país subutilizar fizermos trarer dignidade continuarer frustrar população adulto jovem colocar preparação mercado enfim gleba invólucro problema país entender prioridade habitacional dever trabalhar afinco parceria majoração projeto casa_verde amarela minha_casa vida sabese lá termo usar acontecer ficar estado inércia população continuar crescer vêse claramente centro são_paulo população mendicância diminuir embora governo municipal advoguar dar certo longe dar certo ainda gente situação vulnerabilidade pessoa morar opinião subhabitação favela admitir pessoa teto subteto teto verdade pressupõer decência conforto trabalhar dilação prazo financiamentos diminuição taxa juro especial governo exemplo tornar bnde catalizador projeto habitacional país mencionar rio_de_janeiro são_paulo mencionar capitais_do_brasil todo grande cidade exemplo interior são_paulo sofrer problema regiões_metropolitanas_de_campina ribeirão_preto são_josé_do_rio_preto notase problema questão favelização evitar todo custo decência ordem respeito conforto dever princípio capilar administração desejo sorte dar decência população certamente gratidão parte sr_presidente peçar discurso divulgar veículo oficial comunicação inclusive programa a_voz_do_brasil
18,4,0.9989685416221619,sr_presidente vez urgência projeto visar aumentar salário parte 10 5 1 rico população brasileiro brasília concentrar salário privilégio demais tanto servidor parlamentar promotor juíz senador  mau parlamento momento separação petista bolsonarista todo mundo junto aumentar salário augusto_aras todo mundo junto aumentar salário senador servidor público federal média receber dobro receber trabalhador iniciativa privado exercer função absoluto escárnio população especialmente vir governo preocupar pobre sair governo_bolsonaro aprovar pec_kamikaze importante pagar auxílio pobre agora governo_lula importante pagar pec estouro pec rombo ajudar pobre tanto partido atual presidente_da_república partido futuro presidente_da_república ambos governo_e_oposição atual futuro votar junto aumento salário ganhar demais topo elite funcionalismo público brasileiro lembrar sistema tributário brasileiro pagar impor consumo pagar impor proporcionalmente pobre pobre financiar toda vez aumento salário brasília toda vez 1 rico população ganhar aumento salário todo vez aumento salário senador servidor público federal juiz promotor ministro_do_supremo presidente_da_república procuradorgeral_da_república sempre pobre pagar conta conta aprovar agora toque caixa extrapauta sequer anunciar votação debate nenhum nenhum discussão debate impacto orçamentário debate impacto financeiro debate ocasionar taxa juro inflação debate impacto cada categoria gerar segundo algum reajuste inflação pobre reajuste inflação reajuste salário senador inflação dar exemplo culminar salário 2026 46 mil real vencer eleição automaticamente parte 1 rico população agora partir 33 mil real ganhar 46 mil real parlamentar comprometome desde aprovar aumento doar integralidade todo aumento achar absolutamente imoral parlamento aumente próprio salário salário ganhar 5 mil 10 mil 15 mil 20 mil 30 mil 40 mil real mês
37,4,0.9989466667175293,dr zacharia calil bom dia todo antes começar sr_presidente peçar favor autorize registro discurso programa a_voz_do_brasil r_presidente hoje ouvir bem palavra sobre esporte vejor importante gostar venho tribuna palavra reconhecimento palavra força eterno rei_do_futebol edson_arantes_do_nascimento rei_pelé ontem comissão_de_seguridade_social_e_família aprovar projeto lei sobre criação programa_nacional_de_cuidados_paliativo pensar pelé imprensa toda mundo inteiro noticiar internar submeter tipo cuidado responder tratamento quimioterapia felicidade jovem bem jovem ver pelé jogar santos_futebol_clube alegria grande criança adolescente ver pelé jogar santo pelé coutinho tabelar coisa bacano ver brasil reverenciar querido pelé gostar desejar força pelé momento homem mudar imagem brasil perante mundo mostrar brasil alegre habilidade encanto mágico futebol quanto lance memorável lembrar relembrar sempre futebol assisti pouco tempo documentário netflix sobre vida rei_pelé copa_do_mundo_de_futebol ocorrer continuar assistir certo dificuldade único jogador vencer três vez copa_do_mur importante lembrar sr_presidente amigo milésimo gol 1969 53 ano pedir cuidássemos criança gravei bem relembrar emocionar chorar assim ajudem criança desafortunado necessitar pouco amor deus povo brasileiro perder criança braço povo estádio_do_maracanã lotar após marcar milésimo gol pênalti contra time vasco desejo força pelé família olho abrir criança saúde educação alimentação desenvolvimento infantil todo cuidadoso primeiro infância possamos criar criança saudável feliz futuro adulto saudável feliz ver propriedade criança futuro país vexo bem deputado_luiz_lima copacabana significar esporte natação mar abrir deputado_luiz_lima exemplo país aonde chegar pessoa perguntar deputado_luiz_lima continuar nadar lago_paranoá brasília então estímulo dever dar criança necessitar assim retirar rua mostrar mundo inteiro pelé exemplo assim vier
65,4,0.9914626479148865,rapidamente registrar presença plenário sra_domingas_cabral prefeita_de_mirador município estado_do_maranhão dar grande votação prefeito hoje acompanhar pai exprefeito_pedro_abr exprefeito_dr_joacy viceprefeito_abraão todo grupo registrar abraço cidade mirador ajudar reeleito 4 ano trabalhar
27,5,0.9987684488296509,sr_presidente_general_peternelli grande alegria presente sessão presidir vexo ratifico palavra deputada_paula_belmonte sobre compromisso vexo desempenho mandato parlamentar casa agradecer enquanto ainda plenário relatora projeto autoriar deputada_paula_belmonte parecer mão deputada_paula temse certeza segurança tratar responsabilidade dedicação compromisso deputada_paula hora dia trabalhar sábado domingo noite grupo whatsapp dedicavase encontrar solução primeiro projeto deputada_paula fizemos dobradinha tá alcançar outro vitória pessoalmente questão registrar forma público entendimento perder câmara_dos_deputado ganhar câmara_distrital presença lá certeza continuar abrilhantar discussão sempre perfil atuação defesa empreendedorismo agradecer responsável todo aparato técnico trás elaboração projeto citar contribuição frente_parlamentar_do_comércio__serviços_e_empreendedorismo__fcs frente_parlamentar_mista_do_empreendedorismo afrac  associação_brasileira_de_automação_para_o_comércio responsável construção técnico referente processo eudaldo técnico experiência receita_federal aposentar dedicar conhecer dentro receita assim viabilizar tecnologia inovação preciso evoluir tirar ainda resquício tempo papel carimbo coisa arcaico obsoleto pudéssemos avançar liderança conhecer câmara_dos_deputado conhecer plenário saber relação tema simples técnico fácil painel indiquar praticamente unanimidade conseguir mostrar trabalho bem empenho concluo praticamente encerrar legislatura projeto autorio aprovar câmara_dos_deputado último partir ano vir assumir responsabilidade representar paraíba senado_federal conquistar carinho confiança sermos voz grande debate brasil aproveitar clima copa_do_mur batemos escanteio ano vir cabecear lá senar lutar aprovação matério casa ganhar brasil simplificação desburocratização valorização vida produzir empreender brasil tolerância mesa todo gostar citar todo todo mundo saber contribuir ajudar chegar unecs união_nacional_de_entidades_do_comércio_e_serviço representar todo associação essencial aprovação projeto
60,5,0.9986938834190369,sr_presidente deputado_neucimar_fraga trazer tribuna hoje tema preocupar algo lamentável inclusive dia atual parecer coisa retrógrar reacionário dir excrecência ainda existir tipo questão país brasil mundo todo acabar redigir curto texto sobre fato ocorrer curitiba cidade onde morar cidade amar cidade convido todo brasileiro visitar lindo país povo hospitaleiro trabalhador acontecer fato causar profundo indignação deputada_angela_amin último final semana homem raça negro músico pessoa humilde covardemente agredir suspeito neonazista agressor cabeça raspar usar calça camuflar calçar coturno bastão mão agredir músico neno querido curitiba espírito_santo jovem trajar uniforme combate possivelmente seguidor ideologia totalitário atacar dois escola matar pessoa inocente semana passado sr_presidente fato segundo antropólogo adriana_dias doutor unicamp cujo trabalho servir referência polícia ministério_público detectar explosão célula nazista país vergonho calamidade 72 célula nazista 2015 passar número 1117 2022 peço 1 minuto conto benevolência doutrinação antissemito racista xenofóbico vir alastrar forma escancarar vez dissimular país propor câmara_federal inclusão código_penal_brasileiro tipificação crime tirania objetivo estabelecer punição exemplar realizar lavagem cerebral principalmente jovem objetivo semear ódio racial étnico religioso nazismo grande excrescência grande chago histório humanidade mal cortar raiz país longo história ficar comprovado meio fato regime antidemocrático nazismo comunismo fascismo descambamr violência absoluto desrespeito direito fundamental cidadão inclusive genocídio sr_presidente
1,5,0.9985225796699524,além agradecer todo agradecer presidente_arthur_lira nome ruthier todo equipe câmara_dos_deputar talvez último oportunidade presente então gostar reconhecimento todo integrante trabalhar câmara_dos_deputado agradecer partido inicialmente psl agora união_brasil líder atualmente bem representar deputado_elmar_nascimento permitir todo votação votar acordo consciência então termino mandato tranquilo feliz exatamente votar sempre acordo julguei oportuno grato partido gostar agradecer todo integrante união_brasil colaborar atividade gostar agradecer ainda integrante gabinete especial artur chefe gabinete grande período todo demais brasília são_paulo êxito mandato aprender família amigo especial maria_helena ajudar voluntariamente gabinete esteio tanto projeto aprovar deixar feliz gostar emoção representar paulista câmara_dos_deputado disser paulista sempre envolvir grande causa nacional lá bandeirante referência termos desbravamento então sintar feliz gostar finalizar motivo contentamento colecionar tanto amigo aprender certeza cresci sobre projeto especial gostar agradecer deputado_felipe_rigoni capitanear atividade trabalhar conjunto demais colega pudéssemos sonho brasileiro número único realidade deputado_paulo_ganime criança nascer cpf certidão nascimento projeto prever tirar carteira identidade título eleitor certificar alistamento militar carteira motorista carteira trabalho carteira sus passaporte enfim todo documento número então termino mandato sonho brasileiro todo realizar todo deus oportunidade presente
59,5,0.9984139800071716,sr_presidente retorno tribuna câmara registrar brasil sofrer maneira recorrente ataque escola estabelecimento ensino provocar raro vez diverso tragédia citar primeiro exemplo caso ocorrer querido cidade janaúba onde várias criança professora vitimar atear fogo salar aula criança lá dentro sequência citar sr_presidente terrível ataque sofrer aracruz semana passado onde atirador 16 ano vitimar inicialmente forma fatal cerca quatro pessoa citar acontecer ontem cidade contagem onde escola atacar invadir vandalizar casa_do_povo problema existir país propor intervenção concreto apresentar parlamento_brasileiro exigir pronto resposta sociedade citar concretamente caso projeto_de_lei 1755 autoria objetivo criar escola_segura sr_presidente intermédio presença vigilante escola saber profissional preparar credenciar cadastrar polícia_federal possuir treinamento apto enfrentamento certo impedir inúmero ação ceifam vida criança adolescente ocorrer escola local onde escola municipal projeto lei contemplar ocorrer estatuto_das_guardas_municipal presença possível guarda municipal evitar tragédia ocorram escola apresentar sociedade brasileiro meio parlamento propor intervenção concreto prévio tragédia fato possamos evitar criança adolescente professor vitimar acontecer recentemente históriar escola seguro sr_presidente dar país presença vigilante efetivamente treinar cadastrar polícia_federal_de_nosso_país
24,5,0.9976935982704163,momento tão importante tão feliz presenciar hoje apenas registro sessão congresso_nacional hoje momento triste algum ano apresentar projeto então deputado_federal_andre_moura união_brasil estado sergipe radialista direito carteira radialista reconhecer jornalista projeto aprovar câmara aprovar senar vetar presidente_da_república forma inexplicável vez criar custo adicional algum simplesmente projeto valorizar profissão radialista profissional comunicação divulgador inclusive ação parlamento infelizmente sr_presidente amplo maioria congresso_nacional manter veto presidente_bolsonaro dar profissional rádio direito carteira profissional reconhecer jornalista fato lamentável radialista profissão prazer nome federação_nacional_dos_radialistas todo sindicato radialista brasil lamentar votação ocorrer hoje congresso_nacional infelizmente sonho tão simples profissional carteira nacional reconhecir adiar lamentavelmente decisão maioria esmagador casa colega radialista pedir desculpa infelizmente conceder radialista pequeno reconhecimento carteira profissional radialista
41,6,0.9984942674636841,sr_presidente deputado_gilberto_nascimento certamente último vez irei ocupar tribuna ano último vez verdade optei disputar eleição deputado_estadual graças generosidade paranaense principalmente curitibano família viver região_metropolitano amado curitiba conseguir elazer deputado_estadual excelente votação quase 77 mil voto deputado_estadual_do_união_brasil votar estado_do_paraná querar experiência brasílio válido deputado_luizão_goulart experiência agregadora ainda futuro sr_presidente voltar brasília talvez saber exagerar pretensão dia voltar senador_da_república tomar grande decisão momento vida preciso perto família próximo eleitor acessível manter firme base fiquei durante mandato passar servir governo_do_paraná gestão governador_ratinho_júnior secretário_de_estado_da_justiça família_e_trabalho conseguir colocar paraná primeiro lugar país geração emprego através agência trabalhador gestão paraná parceria empresário estado_do_país empregar através sine além termos garantir grande salário pequeno regional país trabalhador paraná então cumpri missão agora preciso próximo eleitor acessível presente base sr_presidente pretender voltar casa aprender realizar fato diálogo democrático dissenso chegar consenso fundamental república avancar caminho desenvolvimento portanto reafirmar sempre compromisso defesa liberdade democracia parlamento respeito constituição_federal casa realmente representar pensamento majoritário povo brasileiro representante legítimo eleito pessoa dever abrir mão vez convicção pessoal interesse unitário pensar coletividade representar pensamento proporção eleitor colocar casa sr_presidente
14,6,0.38479217886924744,sr_presidente mau projeto aumento salário vez próprio parlamento advogar causa próprio aumento salário chegar 46 mil real sujeito parlamentar hoje parte 1 rico população ganhar 33 mil real mês representar população passar ganhar 46 mil real desculpa reajuste inflação aumento salário população 10 mil 15 mil reaizinhos reajuste inflação recomposição comprar pobre parlamentar perder coitado quase comer realmente situação triste situação deprimente viver hoje parlamento ver momento existir ideologia governo oposição petista bolsonarista absolutamente todo unidos aumentar salário parlamentar aumentar salário presidente_da_república aumentar salário pgr aumentar salário conselheiros_dos_tribunais_de_contas_da_união servidor senar servidor câmara servidor supremo_tribunal_federal ministro enfim todo aumento salarial algum enquanto população amargo miséria amargo pobreza elite funcionalismo público classe político agente político aumentar próprio salário continuar ver brasil ladeira abaixo hipocrisia discutir pec endividar país pagar auxílio pobre espaço dentro teto gastar espaço dentro teto gastar programa social espaço dentro teto gasto reajuste valor merenda espaço dentro teto gasto reaver farmácia_popular espaço dentro teto gasto aumentar salário juiz promotor presidente_da_república procuradorgeral_da_república espaço dentro teto gastar rombo 13 bilhão real aumento salário judiciário ano vir hipocrisia gigantesco espaço político social espaço ajudar pobre espaço reajustar salário dever receber aumento espaço dentro teto gasto surpreendentemente aprovar pec alguma aumentar salário 33 mil real 46 mil real absoluto escárnio vergonha absolutamente vergonhoso parlamento completamente descolar realidade votar proposta contra população tirar dinheiro pobre tira dinheiro ficar pesado carga tributário imposto trabalhador brasileiro acordar cedo trabalhar tarde dormir tarde financiar privilégio salário elite funcionalismo público
17,6,0.1111251637339592,sair estudo ifi mostrar aumento poder_judiciário impacto ano vir 13 bilhão real treze bilhão real único categoria supremo_tribunal_federal atropelo congresso_nacional votar sequer decidir ficar dentro ficar teto gasto atropelar prerrogativa legislar atropelar prerrogativa definir política fiscal prêmio ainda ganhar aumento salário impacto fiscal 13 bilhão real ano vir considerar outro categoria considerar efeito cascata categoria carreira estadual portanto parlamento curva vez tratoraço supremo_tribunal_federal atropelar prerrogativa aprovar pec definir ficar dentro ficar teto gastar prêmio ainda ganhar aumento salário voltar
5,6,0.050097424536943436,
63,6,0.0008551529608666897,união orientar segregação ativo parlamento maneira genérico banco_central expertise tempo analisar fato maneira sustentável união orientar
68,7,0.9995296001434326,sr_presidente ver parte novo governo eleger série pauta série retrocesso relação legislação relação país coisa assustador primeiro eleger solução global regulamentação rede social regulamentar rede social país inteiro segundo saber bem eleger lula sobre regulamentação rede social sobre controle conteúdo sobre censura aceitar contar oposição obstrução regulamentar censurar rede social atentar contra liberdade expressão aceitar vir parte judiciário parte executivo aceitar pouco vir forma legislação tramitar aprovar congresso_nacional depender tempo sociedade brasileiro entendir projeto censura inviabilizar rede social país absolutamente criminoso inconstitucional governo paralisar privatização correio palco grande escândalo corrupção histório país mensalão sujeito pegar dinheiro mão filmar polícia_federal contar escândalo comprar voto parlamento paralisar privatização estatal justamente voltar cena crime roubo escândalo corrupção retrocesso vez contar oposição saber bem preocupação emprestar bom serviço preocupação pequeno preço cidadão consumidor preocupação próprio bolso voltar utilizar correio encher próprio bolso caixa partido financiar campanha propina pagar mensalão parlamentar vejam ironia nomear advogado lula relator grupo transição combater corrupção nomeássemos casal nardoni cuidar criança goleiro bruno cuidar mulher marcola cuidar segurança público assustador sujeito defender grande corrupto história país presidente_lula relator combater corrupção formular política público combatir corrupção sujeito defender líder quadrilha líder organização criminoso condenar prender corrupção lavagem dinheiro ocultação patrimônio agora sujeitar defender grande criminoso história país relator propor combate corrupção realmente grande ironia tanto gente empregar governo transição achar plano governo pt dever acabar desemprego nomear todo mundo transição salar assembleísmo infinito terminar nome grupo transição monte tema cima outro meter competência ministério outro saber nome ministério insegurançar retrocesso país grupo trabalho ainda ver absurdo tal revogaço revogar lei inútel burocrático revogar decreto aumentar liberdade econômico país facilitar vida cidadão li trecho análise revogaço estudo psol utilizar pt revogar decreto decreto revogar acabar centralização serviço público digital govbr justificativa centralização fascista buscar destruição antipovo direito população brasileiro amor deus  discurso absurdo discurso bizarro centralizar serviço público plataforma digital centralizar serviço público plataforma facilitar acesso cidadão medida fascista medida desburocratização simples ideológico ver fato esquerdo direito ver racionalidade ouvir absurdo sujeito ugt sugerir grupo transição pegar todo trabalho reforma trabalhista queimar todo estudo papel lembrar tempo sombrio história queimar livro trabalho acadêmico jurista trabalhar dentro câmara_dos_deputar academio universidade sindicato empresa construir legislação moderno legislação criminalizar empresário dê liberdade trabalhador negociar próprio condição trabalho reforma trabalhista nada destruição direito verdade dar empoderamento trabalhador definir próprio condição trabalho empregador funcionar bem acordo próprio empregado acordo próprio negociador condição trabalho além escutar queimar praça público todo trabalho ainda escutar stédile agro fome agro fogo governo dar picanha cerveja atacar criminosa covardemente produzir picanha cerveja agronegócio ligar fome agronegócio brasileiro alimentar 1 bilhão pessoa mundo exemplo potência verde exemplo potência sustentável agronegócio legislação ambiental respeitar mundo código_florestal passar processo extremamente burocrático caro licenciamento ambiental gastar 10 orçamento obra compensação ambiental muitas vez utilizar maneira oportunista público construir compensação ambiental estádio futebol câmara_de_vereador coisa absolutamente nada relacionar impacto ambiental culpar problema meio ambiente entanto agronegócio preservar dentro próprio propriedade algum bioma cerca 80 propriedade produtor rural utilizar utilizar preservar propriedade privado defender meio ambiente justamente razão justamente razão ataque absolutamente covarde contra agronegócio contra produtor rural oposição firme dar vida fácil criminoso vagabundo criminalizar destruir agronegócio brasileiro discurso barato discurso torpe discurso absoluto desrespeito produtor respeitar lei regra brasileiro produtor dar orgulho gerar emprego renda covardemente atacar novo governo surgir agora
85,7,0.9990108013153076,sr_presidente deputado_dr_zacharias_calil vexa representar representar bem povo goiano casa querar primeiro agradecer brilhante relatório apresentar deputado_juscelino_filho incorporar realmente sentimento fazêlo fizemos função resolução aliás dois resolução deliberadamente editar contra todo momento oportunidade nordeste agora relação energia limpo energia renovável mundo inteiro egito olhos mundo voltar hoje exatamente conferência meio ambiente brasil inclusive participação significativo estado_do_cear governadora_izolda_cela assinar protocolo atração investimento setor energia eólico offshore setor energia solar inclusive buscar complementação necessário investimento avançarmos hidrogênio verde alternativo crise combustível europa viver momento todo movimento começar desde curso instalação manutenção energia fotovoltaico causar orgulho primeiro curso instalação manutenção energia fotovoltaico energia solar estado_do_cear fruto emenda emenda deputado_danilo_forte instituto_federal_de_educação__ciência_e_tecnologia_do_ceará ifce_de_caucaia hoje 14600 jovem trabalhar área estado_do_cear hoje 600 empresa trabalhar estado_do_cear hora outro vir diante situação causo aflição desejo empresa vir investir apenas perspectiva hidrogênio verde fato concreto parque energia solar instalar são_gonçalo_do_amarante estado_do_cear parque energia solar instalar jaguaretama estado_do_cear fundo investidor inclusive mandar suspender investimento 5 mil emprego ficar suspensos exatamente resolução aneel trazer insegurança jurídico projeto energia eólico concepção desejo empresário projeto execução construção geração energia mínimo 8 10 ano revisão tarifa transmissão anual traga insegurança investimento perspectiva mudança sinal locacional hoje nordeste excedente energia discurso ficar barato energia nordeste excedente falir parque gerador falir investimento mudança localização eficiência pequeno geração energia solar simplesmente extinção todo progresso brasil respeito avanço energia vento energia eólico indústria pá aerogerador instalar nordeste tudo motivação motivação passar decisão político relação institucional obrigação decisão político congresso_nacional momento afirmaçãor momento inclusive congresso_nacional imbuir tarefa desenvolvimento brasil geração emprego oportunidade juventude peçar todo apoio aprovemos pdl sr_presidente
93,7,0.9986997246742249,primeiro palavra concedir algum fala devolver cidadão brasileiro contribuinte pagador impor custear direito viver paz garantir receitas_federal estadual fisco municipal realmente seguir regra seguir partir agora nenhum autuação arbitrário infelizmente vários lugar país nenhum fiscalização aviso fato dever processo legal então empresário pagador impor cidadão comum saber fato acontecer vida fiscal assim qualquer momento receita_for fiscalização primeiro fiscalização instrutivo dar devido processo legal ouvir defesa prévio passar processo defesa amplo contraditório justamente dar contribuinte bom pagador impor direito viver vida paz sim direito errar excelente relatoria querido deputado_pedro_paulo garantir cidadão brasileiro pagador impor direito errar restituir erro sr_presidente algo achar importante tempo ouvir empresário família empresário poxa pagar impor certinho pagar impor certinho direito agora diferenciação bom pagador impor processo acelerar desconto série outro questão mau pagador impor sim puner fraudador punir criminoso punir maneira nenhum impedir fiscalização devolver bom pagador impor direito realizar paz atividade empresarial atividade econômico bom pagador impor realmente colher fruto bom pagador achar hoje dia realmente histórico agradecer todo colega especial deputado_pedro_paulo discutir conosco votar favor matéria inclusive pessoal receita conosco discutir série ponto provavelmente último grande entregar mandato fato agradecer vexo sr_presidente pautar matéria assim deputado_pedro_paulo todo demais colega deferência sr_presidente
35,7,0.9982929825782776,sr_presidente retorno tribuna câmara tratar chamar pec estouro pec_da_transição pec 32 número vir senar apensar proposta_de_emenda_à_constituição 24 2019 trago colação frase marcante bem dever refletir espírito irresponsabilidade fiscal raramente oferecer saída pobreza indivíduo nação compreer sr_presidente pec representar estouro orçamento público brasileiro tratar importante população compreendir 300 bilhão real além teto gasto público saber excepcionalizar pec transição além bolsa_família receita universidade acenar governo eleger professor reitor excepcionalizar pec transição político socioambiental retirar teto 65 todo extra governo arrecar retirar texto constituição chamar regra ouro conceder próximo governo assumir 1 janeiro lei complementar definir critério regra parlamento omitirse momento tão essencial inadmissível votar pec molde vir senado_da_repúblico câmara_dos_deputado dever nação brasileiro além repiter garantir 600 real auxílio_brasil pec realmente representar estouro orçamento público país teto gastar realmente derrubar consequência vez geração riqueza país certeza aumento misério pobreza adiantar aumentar auxílio_brasil controler gasto público gerar inflação permitirmos pessoa emprego renr portanto dignidade
101,7,0.9976738691329956,sr_presidente vários caso recente caso exdeputado_marcos_cintra bastante emblemático art 5 inciso iv constituição livre manifestação pensamento vedar anonimato achar fato irrelevante verificar cada vez mídia censurar ponto ver excluír democracia possibilidade manifestar direito fundamental democracia todo dever atento preceito constitucional cumprir deputado_marcos_cintra educação colocar ponto ver todo direito concordar discordar direito permitir expressar pensamento crítico perante constituição forma agora próprio constituição art 5 inciso xvi liberdade reunião todo direito reunirse pacificamente manifestação popular atenção congresso_nacional verificar motivar manifestação acompanhar manifestação ciente exercer direito constitucional executar nenhum aspecto errar agir maneira pacífico expressar outro direito constitucional expressar pensamento ponto ver digar sempre todo congresso_nacional foco apenas bem comum cidadão brasileiro sr_presidente
6,8,0.9991599321365356,sr_presidente gratidão humildade felicidade responsabilidade ocupor tribuna hoje despedir mandato deputado_federal necessariamente câmara_dos_deputado recebi carinho confiança povo paraibano partir 2023 representar senado_federal claro continuarer alegria oportunidade conviver famoso tapete verde câmara_dos_deputar onde durante último quatro mandato 16 ano dediqueime defesa tema extremo relevância histório brasil 16 ano conseguir bem paraíba destinar recurso investimento ação lado cada pudemos conviver dividir angústia compartilhar desafio celebrar vitória acompanhar diverso momento frustração tanto individual quanto coletivo oportunidade amadurecer cada dia oportunidade liderar bancada democrata três exercício coordenar bancada federal paraíba senador contribuir orçamento momento além momento despeder momento compromisso transformação transformação compromisso lembrar cada preciso presidente_arthur_lira abrar parêntese alegria liderar colégio_de_líderes lado tanto amigo vejo líder_hugo_motta líder_elmar_nascimento tanto amigo gostar citar momento oportunidade esquecer sempre carregar missão votar favor povo jamais esquecer usar ousadia transformar sonho vitória direcionálo defesa brasil agora especialmente defesa paraibano transformar cada voto trabalho esperança inovação alegrio apenas vitória alegrio luta jornada sofrimento envolvir caminhada força superar desafio provémr apenas capacidade físico força físico provémr fé deus provémr crença sonho provémr carinho confiança receber população imaginem quão desafiador eleger senador jovem estado_da_paraíba importante lembrar trazer cada particularmente misto luta sonho durante jornada câmara_dos_deputado preparar jornada iniciar senado_federal vez voz paraíba debate grande tema brasil missão transformar sonho mudança mudança garantir próximo ano bom diferente valor mudar valor servir guia inspirar seguir ainda garra frente valor grandeza simplicidade receber povo mandato exercer câmara_dos_deputado exerceremos senado_federal político missão abrir horizonte ampliar raíz ampliar família cada município extensão lar cada eleitor passar amigo cada amigo passar extensão política grande grande força povo gigante lutar crescimento desenvolvimento brasil estados confessar apaixonar paraíba amar paraíba continuar luta quero jornada jornado 16 ano extraordinário citar caminhada coragem determinação concluo frase pensador johann_goethe tudo ver jornada extraordinário câmara vitória senar sonho começar ousadia genialidade magia si ousado corram atrás sonho exercer preparar representar paraíba senado_federal bom noite
49,8,0.998664915561676,sr_presidente dúvida grande vitória ano legislativo termos conseguir reduzir imposto sobre combustível sobre energia elétrico sobre telecomunicação casa vir liderança vexo presidente_arthur_lira demonstrar reconhecimento povo brasileiro função dificuldade atravessar ninguém sintoniar necessidade diminuição emissão carbono preocupar aquecimento global fato mobilizar mundo inteiro vista acontecer agora copa grande emissão dar exatamente energia sujo principalmente energia térmico gás diante situação cobrir santo descobrir outro caso específico gd bem lembrar deputado_lafayette_de_andrar vitória extraordinário lei 14300 2022 regulamentamos tema base grande acordo todo segmento setor energia porém aproveitar oportunidade criar conta grande consumidor lógico dever atraso implementação normatização lei dar claramente comum acordo todo 6 mês gds reivindicar instalar protocolar pedido inscrição comprovação inscrição direito adquirer transição construir lei 14300 volto aproveitar argumento criar artificialmente onda outro segmento pchs importante brasil oportunidade substituír energia térmico importante especialmente país quantidade imenso rio perene brasil dificuldade exatamente pchs benefício gd principalmente pchs grande tamanho 30 mega achar número potência expressivo capaz competir outro fonte energia implementar diante tal situação favorável prorrogação gds geração distribuir principalmente geração energia solar direito conceder lei 14300 entanto tentar atender demanda pchs principalmente grande achar cabível contar sacrificar ainda consumidor família brasileiro cumprir acordo melhor todo
74,8,0.9984415173530579,sr_presidente agradecer oportunidade pedir escusa ausência chamamento virtude reunião comissão ocasião sr_presidente gostar registrar câmara_dos_deputado casa_do_povo reunião pouco frente_parlamentar_mista_do_empreendedorismo onde puder discutir veemência contundência importância entregar sociedade brasileiro reforma tributário efetivo sr_presidente sempre promessa campanha apresentar eleitor garantia fato implementar reforma assumir mandato reforma andar chegar resultado população satisfação relatar comissão_de_constituição_e_justiço reforma previdência grande reforma pósconstituição 1988 compreer clareza solar além reforma políticoadministrativo sociedade brasileiro clamar todo efetivo reforma tributário saber câmara_dos_deputados_uma_comissão instalar discutir proposta_de_emenda_à_constituição 7 ainda pequeno outro dois proposta andamento congresso_nacional urgente extremamente necessário casa_do_povo parlamento_brasileiro congresso_nacional encontrar solução possamos superar situação verdadeiro manicômio tributário viver país desde 1988 58 milhão lei editar três nível município união urgente sr_presidente possamos incluir proposta reforma tributário andamento desoneração folha pagamento todo setor cadeiar produtivo compreender clareza solar benefício social importante relevante nenhum benefício social superar valor trabalho suplantar superar valor emprego valor geração renda país acreditar maneira convicto força desoneração folha pagamento preciso diminuir encargo social incidente sobre folha possamos acima tudo gerar emprego rendo riqueza país
