chunk_id,chunk_text,preprocess_agenda,tokens
63,"21 da Portaria MEC nº 1.095, de 25 de outubro de 2018, esta Instituição de Educação Superior informa que foram registrados 257 (DUZENTOS E CINQUENTA E SETE) diplomas no período de 23/11/2022 a 12/12/2022, nos seguintes livros de registro e sequências numéricas: ACN/2022 - registro(s} 11 a 13; ADM/2022 - registro(s} 208 a 215; AR0/2022 - registro(s) 123 a 127; BI0/2022 - registro 22; CCP /2022 - registro(s} 32 a 36; CDD/2022 - registro(s) 264 a 266; CDl/2022 - registro(s) 170 a 174; CDN/2022 - registro 94; CEC/2022 - registro(s) 100 a 101; CEG/2022 - registro(s) 321 a 333; CFE/2022 - registro(s) 26 a 27; CFL/2022 - registro(s} 15 a 16; CGG/2022 - registro(s) 28 a 30; CHS/2022 - registro(s) 42 a 44; CLT /2022 - registro 48; Este documento pode ser verificado no endereço eletrônico http://www.in.gov.br/autenticidade.html, pelo código 05302022122200258 ISSN 1677-7069 Nº 240, quinta-feira, 22 de dezembro de 2022 COM/2022 - registro(s) 389 a 402; CPS/2022 - registro(s) 117 a 118; CQM/2022 - registro 5; CSC/2022 - registro 13; CSS/2022 - registro 22; CTL/2022 - registro 17; DSG/2022 - registro(s} 1 a 175; RIT/2022 - registro(s) 85 a 89; A relação dos diplomas registrados poderá ser consultada em até quinze dias, no endereço https://di plomas.",21 da portaria mec no 1 095 de 25 de outubro de 2018 esta instituicao de educacao superior informa que foram registrados 257 duzentos e cinquenta e sete diplomas no periodo de 23 11 2022 a 12 12 2022 nos seguintes livros de registro e sequencias numericas acn 2022 registro s 11 a 13 adm 2022 registro s 208 a 215 2022 registro s 123 a 127 2022 registro 22 ccp 2022 registro s 32 a 36 cdd 2022 registro s 264 a 266 cdl 2022 registro s 170 a 174 cdn 2022 registro 94 cec 2022 registro s 100 a 101 ceg 2022 registro s 321 a 333 cfe 2022 registro s 26 a 27 cfl 2022 registro s 15 a 16 cgg 2022 registro s 28 a 30 chs 2022 registro s 42 a 44 clt 2022 registro 48 este documento pode ser verificado no endereco eletronico http www in gov br autenticidade html pelo codigo 05302022122200258 issn 1677 7069 no 240 quinta feira 22 de dezembro de 2022 com 2022 registro s 389 a 402 cps 2022 registro s 117 a 118 cqm 2022 registro 5 csc 2022 registro 13 css 2022 registro 22 ctl 2022 registro 17 dsg 2022 registro s 1 a 175 rit 2022 registro s 85 a 89 a relacao dos diplomas registrados podera ser consultada em ate quinze dias no endereco https di plomas,"[""21"", ""da"", ""portaria"", ""mec"", ""no"", ""1"", ""095"", ""de"", ""25"", ""de"", ""outubro"", ""de"", ""2018"", ""esta"", ""instituicao"", ""de"", ""educacao"", ""superior"", ""informa"", ""que"", ""foram"", ""registrados"", ""257"", ""duzentos"", ""e"", ""cinquenta"", ""e"", ""sete"", ""diplomas"", ""no"", ""periodo"", ""de"", ""23"", ""11"", ""2022"", ""a"", ""12"", ""12"", ""2022"", ""nos"", ""seguintes"", ""livros"", ""de"", ""registro"", ""e"", ""sequencias"", ""numericas"", ""acn"", ""2022"", ""registro"", ""s"", ""11"", ""a"", ""13"", ""adm"", ""2022"", ""registro"", ""s"", ""208"", ""a"", ""215"", ""2022"", ""registro"", ""s"", ""123"", ""a"", ""127"", ""2022"", ""registro"", ""22"", ""ccp"", ""2022"", ""registro"", ""s"", ""32"", ""a"", ""36"", ""cdd"", ""2022"", ""registro"", ""s"", ""264"", ""a"", ""266"", ""cdl"", ""2022"", ""registro"", ""s"", ""170"", ""a"", ""174"", ""cdn"", ""2022"", ""registro"", ""94"", ""cec"", ""2022"", ""registro"", ""s"", ""100"", ""a"", ""101"", ""ceg"", ""2022"", ""registro"", ""s"", ""321"", ""a"", ""333"", ""cfe"", ""2022"", ""registro"", ""s"", ""26"", ""a"", ""27"", ""cfl"", ""2022"", ""registro"", ""s"", ""15"", ""a"", ""16"", ""cgg"", ""2022"", ""registro"", ""s"", ""28"", ""a"", ""30"", ""chs"", ""2022"", ""registro"", ""s"", ""42"", ""a"", ""44"", ""clt"", ""2022"", ""registro"", ""48"", ""este"", ""documento"", ""pode"", ""ser"", ""verificado"", ""no"", ""endereco"", ""eletronico"", ""http"", ""www"", ""in"", ""gov"", ""br"", ""autenticidade"", ""html"", ""pelo"", ""codigo"", ""05302022122200258"", ""issn"", ""1677"", ""7069"", ""no"", ""240"", ""quinta"", ""feira"", ""22"", ""de"", ""dezembro"", ""de"", ""2022"", ""com"", ""2022"", ""registro"", ""s"", ""389"", ""a"", ""402"", ""cps"", ""2022"", ""registro"", ""s"", ""117"", ""a"", ""118"", ""cqm"", ""2022"", ""registro"", ""5"", ""csc"", ""2022"", ""registro"", ""13"", ""css"", ""2022"", ""registro"", ""22"", ""ctl"", ""2022"", ""registro"", ""17"", ""dsg"", ""2022"", ""registro"", ""s"", ""1"", ""a"", ""175"", ""rit"", ""2022"", ""registro"", ""s"", ""85"", ""a"", ""89"", ""a"", ""relacao"", ""dos"", ""diplomas"", ""registrados"", ""podera"", ""ser"", ""consultada"", ""em"", ""ate"", ""quinze"", ""dias"", ""no"", ""endereco"", ""https"", ""di"", ""plomas""]"
64,"puc-rio. br /consultaPublica Rio de Janeiro - RJ, 14 de dezembro de 2022 ANDERSON ANTONIO PEDROSO S.J. Reitor MARALTO TERMINAL DE CONTÊINERES S.A. AVISO DE LICENÇA Maralto Terminal de Contêineres S.A.",puc rio br consultapublica rio de janeiro rj 14 de dezembro de 2022 anderson antonio pedroso s j reitor maralto terminal de conteineres s a aviso de licenca maralto terminal de conteineres s a,"[""puc"", ""rio"", ""br"", ""consultapublica"", ""rio"", ""de"", ""janeiro"", ""rj"", ""14"", ""de"", ""dezembro"", ""de"", ""2022"", ""anderson"", ""antonio"", ""pedroso"", ""s"", ""j"", ""reitor"", ""maralto"", ""terminal"", ""de"", ""conteineres"", ""s"", ""a"", ""aviso"", ""de"", ""licenca"", ""maralto"", ""terminal"", ""de"", ""conteineres"", ""s"", ""a""]"
65,"torna público que requereu ao lbama a renovação de sua Licença de Instalação nº 1059/2015 pelo prazo de 6 (seis) anos, para instalação de terminal portuário em Pontal do Paraná, no Estado do Paraná.",torna publico que requereu ao lbama a renovacao de sua licenca de instalacao no 1059 2015 pelo prazo de 6 seis anos para instalacao de terminal portuario em pontal do parana no estado do parana,"[""torna"", ""publico"", ""que"", ""requereu"", ""ao"", ""lbama"", ""a"", ""renovacao"", ""de"", ""sua"", ""licenca"", ""de"", ""instalacao"", ""no"", ""1059"", ""2015"", ""pelo"", ""prazo"", ""de"", ""6"", ""seis"", ""anos"", ""para"", ""instalacao"", ""de"", ""terminal"", ""portuario"", ""em"", ""pontal"", ""do"", ""parana"", ""no"", ""estado"", ""do"", ""parana""]"
66,Em 15 de dezembro de 2022 GUSTAVO COBUCCI DOS SANTOS VALENTE Menbro da Comissão SERVIÇO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS DE SÃO PAULO AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO N!!,em 15 de dezembro de 2022 gustavo cobucci dos santos valente menbro da comissao servico de apoio as micro e pequenas empresas de sao paulo aviso de licitacao pregao eletronico n,"[""em"", ""15"", ""de"", ""dezembro"", ""de"", ""2022"", ""gustavo"", ""cobucci"", ""dos"", ""santos"", ""valente"", ""menbro"", ""da"", ""comissao"", ""servico"", ""de"", ""apoio"", ""as"", ""micro"", ""e"", ""pequenas"", ""empresas"", ""de"", ""sao"", ""paulo"", ""aviso"", ""de"", ""licitacao"", ""pregao"", ""eletronico"", ""n""]"
67,"58/2022 Processo 811/2022 - OC 8110008010020220C00057 O Pregoeiro e a Comissão Permanente de Licitação do SEBRAE-SP tornam público a RETOMADA da sessão supra, destinada a contratação de empresa especializada no fornecimento (aquisição) de Headset com microfone e suporte de notebook.",58 2022 processo 811 2022 oc o pregoeiro e a comissao permanente de licitacao do sebrae sp tornam publico a retomada da sessao supra destinada a contratacao de empresa especializada no fornecimento aquisicao de headset com microfone e suporte de notebook,"[""58"", ""2022"", ""processo"", ""811"", ""2022"", ""oc"", ""o"", ""pregoeiro"", ""e"", ""a"", ""comissao"", ""permanente"", ""de"", ""licitacao"", ""do"", ""sebrae"", ""sp"", ""tornam"", ""publico"", ""a"", ""retomada"", ""da"", ""sessao"", ""supra"", ""destinada"", ""a"", ""contratacao"", ""de"", ""empresa"", ""especializada"", ""no"", ""fornecimento"", ""aquisicao"", ""de"", ""headset"", ""com"", ""microfone"", ""e"", ""suporte"", ""de"", ""notebook""]"
68,Em razão do acolhimento do recurso apresentado para o LOTE 01.,em razao do acolhimento do recurso apresentado para o lote 01,"[""em"", ""razao"", ""do"", ""acolhimento"", ""do"", ""recurso"", ""apresentado"", ""para"", ""o"", ""lote"", ""01""]"
69,A reabertura está marcada para o dia 03/01/2023 às 09:00 horas.,a reabertura esta marcada para o dia 03 01 2023 as 09 00 horas,"[""a"", ""reabertura"", ""esta"", ""marcada"", ""para"", ""o"", ""dia"", ""03"", ""01"", ""2023"", ""as"", ""09"", ""00"", ""horas""]"
70,O Edital da presente licitação encontra-se disponível no portal do SEBRAE-SP (www.scf3.sebrae.com.br/portalcf}.,o edital da presente licitacao encontra se disponivel no portal do sebrae sp www sebrae com br portalcf,"[""o"", ""edital"", ""da"", ""presente"", ""licitacao"", ""encontra"", ""se"", ""disponivel"", ""no"", ""portal"", ""do"", ""sebrae"", ""sp"", ""www"", ""sebrae"", ""com"", ""br"", ""portalcf""]"
71,"Em, 21 de dezembro de 2022 VALMIR DOS SANTOS JUNIOR AVISO DE LICITAÇÃO LEILÃO PÚBLICO N!!",em 21 de dezembro de 2022 valmir dos santos junior aviso de licitacao leilao publico n,"[""em"", ""21"", ""de"", ""dezembro"", ""de"", ""2022"", ""valmir"", ""dos"", ""santos"", ""junior"", ""aviso"", ""de"", ""licitacao"", ""leilao"", ""publico"", ""n""]"
72,"1/2022 PROCESSO 0819/2021 - LEILÃO PÚBLICO Nº 001/2022 O SEBRAE-SP torna público que está disponível o edital de leilão público, que tem por finalidade obter propostas para a alienação de bens móveis, considerados inservíveis ao SEBRAE-SP, conforme relação dos lotes, com encerramento dos lotes no dia 17/01/2023 às 09h00min.",1 2022 processo 0819 2021 leilao publico no 001 2022 o sebrae sp torna publico que esta disponivel o edital de leilao publico que tem por finalidade obter propostas para a alienacao de bens moveis considerados inserviveis ao sebrae sp conforme relacao dos lotes com encerramento dos lotes no dia 17 01 2023 as,"[""1"", ""2022"", ""processo"", ""0819"", ""2021"", ""leilao"", ""publico"", ""no"", ""001"", ""2022"", ""o"", ""sebrae"", ""sp"", ""torna"", ""publico"", ""que"", ""esta"", ""disponivel"", ""o"", ""edital"", ""de"", ""leilao"", ""publico"", ""que"", ""tem"", ""por"", ""finalidade"", ""obter"", ""propostas"", ""para"", ""a"", ""alienacao"", ""de"", ""bens"", ""moveis"", ""considerados"", ""inserviveis"", ""ao"", ""sebrae"", ""sp"", ""conforme"", ""relacao"", ""dos"", ""lotes"", ""com"", ""encerramento"", ""dos"", ""lotes"", ""no"", ""dia"", ""17"", ""01"", ""2023"", ""as""]"
73,O Edital encontra-se disponível no portal do SEBRAE-SP (www.scf3.sebrae.com.br/porta1cf).,o edital encontra se disponivel no portal do sebrae sp www sebrae com br,"[""o"", ""edital"", ""encontra"", ""se"", ""disponivel"", ""no"", ""portal"", ""do"", ""sebrae"", ""sp"", ""www"", ""sebrae"", ""com"", ""br""]"
74,Em 21 de dezembro de 2022 VALMIR DOS SANTOS JUNIOR Comissão de Licitação SEBRAE-SP SERVIÇO BRASILEIRO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS AVISOS DE LICITAÇÃO CONCORRÊNCIA N!!,em 21 de dezembro de 2022 valmir dos santos junior comissao de licitacao sebrae sp servico brasileiro de apoio as micro e pequenas empresas avisos de licitacao concorrencia n,"[""em"", ""21"", ""de"", ""dezembro"", ""de"", ""2022"", ""valmir"", ""dos"", ""santos"", ""junior"", ""comissao"", ""de"", ""licitacao"", ""sebrae"", ""sp"", ""servico"", ""brasileiro"", ""de"", ""apoio"", ""as"", ""micro"", ""e"", ""pequenas"", ""empresas"", ""avisos"", ""de"", ""licitacao"", ""concorrencia"", ""n""]"
75,"5/2022 - SEBRAE NACIONAL Objeto: Contratação de empresa especializadas para fornecimento de até 5.250.000 (cinco milhões, duzentos e cinquenta mil) de horas de acesso em ""Software as a Service - SaaS"" ou software como serviço, em Sistema de Gestão da Aprendizagem - LMS (do inglês, Learning Management System), incluindo serviços de: gestão tecnológica (hospedagem, suporte tecnológico, manutenções corretivas e evolutivas, customizações e integrações) gestão operacional (operações necessárias a oferta das soluções educacionais, central de ajuda e migração das soluções educacionais e dos dados históricos da solução atual para a nova para atendimento e capacitação de potenciais empreendedores, empreendedores, microempreendedores individuais, empresários de empresas de micro e pequeno porte, colaboradores e parceiros do Sebrae, todos sob demanda, conforme especificações do anexo I do edital.",5 2022 sebrae nacional objeto contratacao de empresa especializadas para fornecimento de ate 5 250 000 cinco milhoes duzentos e cinquenta mil de horas de acesso em software as a service saas ou software como servico em sistema de gestao da aprendizagem lms do ingles learning management system incluindo servicos de gestao tecnologica hospedagem suporte tecnologico manutencoes corretivas e evolutivas customizacoes e integracoes gestao operacional operacoes necessarias a oferta das solucoes educacionais central de ajuda e migracao das solucoes educacionais e dos dados historicos da solucao atual para a nova para atendimento e capacitacao de potenciais empreendedores empreendedores microempreendedores individuais empresarios de empresas de micro e pequeno porte colaboradores e parceiros do sebrae todos sob demanda conforme especificacoes do anexo i do edital,"[""5"", ""2022"", ""sebrae"", ""nacional"", ""objeto"", ""contratacao"", ""de"", ""empresa"", ""especializadas"", ""para"", ""fornecimento"", ""de"", ""ate"", ""5"", ""250"", ""000"", ""cinco"", ""milhoes"", ""duzentos"", ""e"", ""cinquenta"", ""mil"", ""de"", ""horas"", ""de"", ""acesso"", ""em"", ""software"", ""as"", ""a"", ""service"", ""saas"", ""ou"", ""software"", ""como"", ""servico"", ""em"", ""sistema"", ""de"", ""gestao"", ""da"", ""aprendizagem"", ""lms"", ""do"", ""ingles"", ""learning"", ""management"", ""system"", ""incluindo"", ""servicos"", ""de"", ""gestao"", ""tecnologica"", ""hospedagem"", ""suporte"", ""tecnologico"", ""manutencoes"", ""corretivas"", ""e"", ""evolutivas"", ""customizacoes"", ""e"", ""integracoes"", ""gestao"", ""operacional"", ""operacoes"", ""necessarias"", ""a"", ""oferta"", ""das"", ""solucoes"", ""educacionais"", ""central"", ""de"", ""ajuda"", ""e"", ""migracao"", ""das"", ""solucoes"", ""educacionais"", ""e"", ""dos"", ""dados"", ""historicos"", ""da"", ""solucao"", ""atual"", ""para"", ""a"", ""nova"", ""para"", ""atendimento"", ""e"", ""capacitacao"", ""de"", ""potenciais"", ""empreendedores"", ""empreendedores"", ""microempreendedores"", ""individuais"", ""empresarios"", ""de"", ""empresas"", ""de"", ""micro"", ""e"", ""pequeno"", ""porte"", ""colaboradores"", ""e"", ""parceiros"", ""do"", ""sebrae"", ""todos"", ""sob"", ""demanda"", ""conforme"", ""especificacoes"", ""do"", ""anexo"", ""i"", ""do"", ""edital""]"
76,"Abertura: 06 de janeiro de 2023, às 9h30, no Edifício do SEBRAE - SEPN 515 BLOCO C LOJA 32 - Brasília DF. Para todas as referências de tempo será observado o horário de Brasília.",abertura 06 de janeiro de 2023 as no edificio do sebrae sepn 515 bloco c loja 32 brasilia df para todas as referencias de tempo sera observado o horario de brasilia,"[""abertura"", ""06"", ""de"", ""janeiro"", ""de"", ""2023"", ""as"", ""no"", ""edificio"", ""do"", ""sebrae"", ""sepn"", ""515"", ""bloco"", ""c"", ""loja"", ""32"", ""brasilia"", ""df"", ""para"", ""todas"", ""as"", ""referencias"", ""de"", ""tempo"", ""sera"", ""observado"", ""o"", ""horario"", ""de"", ""brasilia""]"
77,O edital estará disponível exclusivamente no site https://www.scf3.sebrae.com.br /portalcf CONCORRÊNCIA N!!,o edital estara disponivel exclusivamente no site https www sebrae com br portalcf concorrencia n,"[""o"", ""edital"", ""estara"", ""disponivel"", ""exclusivamente"", ""no"", ""site"", ""https"", ""www"", ""sebrae"", ""com"", ""br"", ""portalcf"", ""concorrencia"", ""n""]"
78,"6/2022 - SEBRAE NACIONAL Objeto: Contratação de empresa especializada de engenharia para recuperação e reforço estrutural do edifício sede do Sebrae Nacional, na SGAS 605 em Brasília-DF, visando reestabelecer as condições de segurança estrutural e corrigir as demais patologias da edificação, em conformidade com projetos, desenhos, memorial descritivo e planilhas, conforme especificações do anexo I do edital. Abertura: 09 de janeiro de 2023, às 9h30, no Edifício Sede do SEBRAE - Edifício do SEBRAE - SEPN 515 BLOCO C LOJA 32 - Brasília DF.",6 2022 sebrae nacional objeto contratacao de empresa especializada de engenharia para recuperacao e reforco estrutural do edificio sede do sebrae nacional na sgas 605 em brasilia df visando reestabelecer as condicoes de seguranca estrutural e corrigir as demais patologias da edificacao em conformidade com projetos desenhos memorial descritivo e planilhas conforme especificacoes do anexo i do edital abertura 09 de janeiro de 2023 as no edificio sede do sebrae edificio do sebrae sepn 515 bloco c loja 32 brasilia df,"[""6"", ""2022"", ""sebrae"", ""nacional"", ""objeto"", ""contratacao"", ""de"", ""empresa"", ""especializada"", ""de"", ""engenharia"", ""para"", ""recuperacao"", ""e"", ""reforco"", ""estrutural"", ""do"", ""edificio"", ""sede"", ""do"", ""sebrae"", ""nacional"", ""na"", ""sgas"", ""605"", ""em"", ""brasilia"", ""df"", ""visando"", ""reestabelecer"", ""as"", ""condicoes"", ""de"", ""seguranca"", ""estrutural"", ""e"", ""corrigir"", ""as"", ""demais"", ""patologias"", ""da"", ""edificacao"", ""em"", ""conformidade"", ""com"", ""projetos"", ""desenhos"", ""memorial"", ""descritivo"", ""e"", ""planilhas"", ""conforme"", ""especificacoes"", ""do"", ""anexo"", ""i"", ""do"", ""edital"", ""abertura"", ""09"", ""de"", ""janeiro"", ""de"", ""2023"", ""as"", ""no"", ""edificio"", ""sede"", ""do"", ""sebrae"", ""edificio"", ""do"", ""sebrae"", ""sepn"", ""515"", ""bloco"", ""c"", ""loja"", ""32"", ""brasilia"", ""df""]"
79,Para todas as referências de tempo será observado o horário de Brasília.,para todas as referencias de tempo sera observado o horario de brasilia,"[""para"", ""todas"", ""as"", ""referencias"", ""de"", ""tempo"", ""sera"", ""observado"", ""o"", ""horario"", ""de"", ""brasilia""]"
80,"O edital estará disponível exclusivamente no site https://www.scf3.sebrae.com.br/portalcf Brasília-DF, 21 de dezembro de 2022.",o edital estara disponivel exclusivamente no site https www sebrae com br portalcf brasilia df 21 de dezembro de 2022,"[""o"", ""edital"", ""estara"", ""disponivel"", ""exclusivamente"", ""no"", ""site"", ""https"", ""www"", ""sebrae"", ""com"", ""br"", ""portalcf"", ""brasilia"", ""df"", ""21"", ""de"", ""dezembro"", ""de"", ""2022""]"
81,"FABRICIO DIAS DE ANDRADE Vice-Presidente da Comissão de Procedimento SERVIÇO NACIONAL DE APRENDIZAGEM AO TRANSPORTE - SENAT AVISO DE LICITAÇÃO CONCORRÊNCIA N!! 18/2022 O Serviço Nacional de Aprendizagem do Transporte - SENAT de Aracaju/SE comunica aos interessados que realizará concorrência para selecionar e contratar empresa para prestação de serviços de locação de uma empilhadeira e um caminhão guindauto (munck}, conforme as condições do Edital da Concorrência 018/2022 e seus anexos.",fabricio dias de andrade vice presidente da comissao de procedimento servico nacional de aprendizagem ao transporte senat aviso de licitacao concorrencia n 18 2022 o servico nacional de aprendizagem do transporte senat de aracaju se comunica aos interessados que realizara concorrencia para selecionar e contratar empresa para prestacao de servicos de locacao de uma empilhadeira e um caminhao guindauto munck conforme as condicoes do edital da concorrencia 018 2022 e seus anexos,"[""fabricio"", ""dias"", ""de"", ""andrade"", ""vice"", ""presidente"", ""da"", ""comissao"", ""de"", ""procedimento"", ""servico"", ""nacional"", ""de"", ""aprendizagem"", ""ao"", ""transporte"", ""senat"", ""aviso"", ""de"", ""licitacao"", ""concorrencia"", ""n"", ""18"", ""2022"", ""o"", ""servico"", ""nacional"", ""de"", ""aprendizagem"", ""do"", ""transporte"", ""senat"", ""de"", ""aracaju"", ""se"", ""comunica"", ""aos"", ""interessados"", ""que"", ""realizara"", ""concorrencia"", ""para"", ""selecionar"", ""e"", ""contratar"", ""empresa"", ""para"", ""prestacao"", ""de"", ""servicos"", ""de"", ""locacao"", ""de"", ""uma"", ""empilhadeira"", ""e"", ""um"", ""caminhao"", ""guindauto"", ""munck"", ""conforme"", ""as"", ""condicoes"", ""do"", ""edital"", ""da"", ""concorrencia"", ""018"", ""2022"", ""e"", ""seus"", ""anexos""]"
82,"O certame será realizado em 06/01/2023 às 09:30h na Unidade B49, situada na Av.",o certame sera realizado em 06 01 2023 as 09 na unidade situada na av,"[""o"", ""certame"", ""sera"", ""realizado"", ""em"", ""06"", ""01"", ""2023"", ""as"", ""09"", ""na"", ""unidade"", ""situada"", ""na"", ""av""]"
83,Pres.,pres,"[""pres""]"
84,"Tancredo Neves nº 5857 - Jabutiana - Aracaju/SE, para recebimento e abertura dos envelopes contendo propostas de preços e os documentos de habilitação, que serão abertos na ordem estabelecida. O Edital e os esclarecimentos poderão ser solicitados via e-mail pelo endereço eletrônico licitacao.b049@sestsenat.org.br ou os interessados poderão dirigir-se a Unidade do SEST SENAT em Aracaju/SE, das 08h30 às 12h e das 14h às 17h30.",tancredo neves no 5857 jabutiana aracaju se para recebimento e abertura dos envelopes contendo propostas de precos e os documentos de habilitacao que serao abertos na ordem estabelecida o edital e os esclarecimentos poderao ser solicitados via e mail pelo endereco eletronico licitacao sestsenat org br ou os interessados poderao dirigir se a unidade do sest senat em aracaju se das as e das as,"[""tancredo"", ""neves"", ""no"", ""5857"", ""jabutiana"", ""aracaju"", ""se"", ""para"", ""recebimento"", ""e"", ""abertura"", ""dos"", ""envelopes"", ""contendo"", ""propostas"", ""de"", ""precos"", ""e"", ""os"", ""documentos"", ""de"", ""habilitacao"", ""que"", ""serao"", ""abertos"", ""na"", ""ordem"", ""estabelecida"", ""o"", ""edital"", ""e"", ""os"", ""esclarecimentos"", ""poderao"", ""ser"", ""solicitados"", ""via"", ""e"", ""mail"", ""pelo"", ""endereco"", ""eletronico"", ""licitacao"", ""sestsenat"", ""org"", ""br"", ""ou"", ""os"", ""interessados"", ""poderao"", ""dirigir"", ""se"", ""a"", ""unidade"", ""do"", ""sest"", ""senat"", ""em"", ""aracaju"", ""se"", ""das"", ""as"", ""e"", ""das"", ""as""]"
85,Em 21 de dezembro de 2022 NAZENY RUZVANIAN BRAZ Presidente da Comissão Permanente de Licitação Documento assinado digitalmente conforme MP n!:!,em 21 de dezembro de 2022 nazeny ruzvanian braz presidente da comissao permanente de licitacao documento assinado digitalmente conforme mp n,"[""em"", ""21"", ""de"", ""dezembro"", ""de"", ""2022"", ""nazeny"", ""ruzvanian"", ""braz"", ""presidente"", ""da"", ""comissao"", ""permanente"", ""de"", ""licitacao"", ""documento"", ""assinado"", ""digitalmente"", ""conforme"", ""mp"", ""n""]"
86,"2.200-.2 de 24/08/2001, ICP εrasil que institui a Infraestrutura de Chaves Públicas Brasileira ICP·Brasil.",2 200 2 de 24 08 2001 icp rasil que institui a infraestrutura de chaves publicas brasileira icp brasil,"[""2"", ""200"", ""2"", ""de"", ""24"", ""08"", ""2001"", ""icp"", ""rasil"", ""que"", ""institui"", ""a"", ""infraestrutura"", ""de"", ""chaves"", ""publicas"", ""brasileira"", ""icp"", ""brasil""]"
87,_;:::::>,,[]
