chunk_id,chunk_text,preprocess_agenda,tokens
166,8.,8,"[""8""]"
167,"Estímulo e organização institucionalidade robusta, o urgente do sistema de Ciência, país continuará enfrentando Tecnologia e Inovação, dificuldades para agregar catalisando produtividade e produtividade, especialmente renovando a matriz produtiva em sua indústria. Essa limitação compromete a O Brasil apresenta, a despeito estruturação de setores das dificuldades competitivas econômicos capazes de no ambiente de negócios, um gerar oportunidades de histórico de êxitos sempre empreendedorismo, trabalho que ocorre a aproximação e empregos com maior valor entre pesquisa e produção.",estímulo organização institucionalidade robusto urgente sistema ciência país continuar enfrentar tecnologia inovação dificuldade agregar catalisar produtividade produtividade especialmente renovar matriz produtivo indústria limitação comprometer brasil apresentar despeito estruturação setor dificuldade competitivo econômico capaz ambiente negócio gerar oportunidade histórico êxito sempre empreendedorismo trabalho ocorrer aproximação emprego grande valor pesquisa produção,"[""estímulo"", ""organização"", ""institucionalidade"", ""robusto"", ""urgente"", ""sistema"", ""ciência"", ""país"", ""continuar"", ""enfrentar"", ""tecnologia"", ""inovação"", ""dificuldade"", ""agregar"", ""catalisar"", ""produtividade"", ""produtividade"", ""especialmente"", ""renovar"", ""matriz"", ""produtivo"", ""indústria"", ""limitação"", ""comprometer"", ""brasil"", ""apresentar"", ""despeito"", ""estruturação"", ""setor"", ""dificuldade"", ""competitivo"", ""econômico"", ""capaz"", ""ambiente"", ""negócio"", ""gerar"", ""oportunidade"", ""histórico"", ""êxito"", ""sempre"", ""empreendedorismo"", ""trabalho"", ""ocorrer"", ""aproximação"", ""emprego"", ""grande"", ""valor"", ""pesquisa"", ""produção""]"
168,agregado e remuneração São exemplos notáveis qualificada.,agregar remuneração exemplo notável qualificar,"[""agregar"", ""remuneração"", ""exemplo"", ""notável"", ""qualificar""]"
169,"dessa experiência bem- -sucedida a Embrapa, que Sem essas condições, será impulsionou diversas cadeias difícil ampliar a exportação produtivas na agricultura, de produtos e serviços com pecuária e agroindústria; valor agregado, especialmente e a Embraer, referência na no contexto sul-americano, indústria aeronáutica, além onde o Brasil detém o sistema da indústria farmacêutica industrial mais completo do e de todo o complexo subcontinente.",de esse experiência bem suceder embrapo condição impulsionar diversos cadeia difícil ampliar exportação produtivo agricultura produto serviço pecuário agroindústria valor agregar especialmente embraer referência contexto sul americano indústria aeronáutico além onde brasil deter sistema indústria farmacêutico industrial completo todo complexo subcontinente,"[""de esse"", ""experiência"", ""bem"", ""suceder"", ""embrapo"", ""condição"", ""impulsionar"", ""diversos"", ""cadeia"", ""difícil"", ""ampliar"", ""exportação"", ""produtivo"", ""agricultura"", ""produto"", ""serviço"", ""pecuário"", ""agroindústria"", ""valor"", ""agregar"", ""especialmente"", ""embraer"", ""referência"", ""contexto"", ""sul"", ""americano"", ""indústria"", ""aeronáutico"", ""além"", ""onde"", ""brasil"", ""deter"", ""sistema"", ""indústria"", ""farmacêutico"", ""industrial"", ""completo"", ""todo"", ""complexo"", ""subcontinente""]"
170,aeroespacial instalado no país.,aeroespacial instalar país,"[""aeroespacial"", ""instalar"", ""país""]"
171,"Também merecem destaque parques e polos Para isso, o País já possui tecnológicos consolidados, vantagens comparativas como os de Recife (PE), São relevantes, como abundância José dos Campos (SP), São de matéria-prima e minerais, Carlos (SP), Porto Alegre (RS) energia limpa e disponibilidade e Florianópolis (SC) — alguns hídrica. O próximo passo dos 64 parques tecnológicos é fortalecer a estabilidade em funcionamento no Brasil.",merecer destaque parque polo país possuir tecnológico consolidar vantagem comparativo recife pe relevante abundância josé campos sp matéria prima mineral carlos sp porto alegre rs energia limpo disponibilidade florianópolis sc algum hídrico próximo passo 64 parque tecnológico fortalecer estabilidade funcionamento brasil,"[""merecer"", ""destaque"", ""parque"", ""polo"", ""país"", ""possuir"", ""tecnológico"", ""consolidar"", ""vantagem"", ""comparativo"", ""recife"", ""pe"", ""relevante"", ""abundância"", ""josé"", ""campos"", ""sp"", ""matéria"", ""prima"", ""mineral"", ""carlos"", ""sp"", ""porto"", ""alegre"", ""rs"", ""energia"", ""limpo"", ""disponibilidade"", ""florianópolis"", ""sc"", ""algum"", ""hídrico"", ""próximo"", ""passo"", ""64"", ""parque"", ""tecnológico"", ""fortalecer"", ""estabilidade"", ""funcionamento"", ""brasil""]"
172,"institucional, formar quadros altamente capacitados Esse potencial é amplamente com visão de mercado, e reconhecido e estabelecido.",institucional formar quadro altamente capacitar potencial amplamente visão mercado reconhecer estabelecer,"[""institucional"", ""formar"", ""quadro"", ""altamente"", ""capacitar"", ""potencial"", ""amplamente"", ""visão"", ""mercado"", ""reconhecer"", ""estabelecer""]"
173,"valorizar a formação técnica e Entretanto, sem uma lógica profissionalizante, com ênfase econômica e empresarial clara, na articulação entre escolas que promova a integração técnicas, universidades e entre ciência, pesquisa e setores produtivos, dentro de tecnologia com financiamento um mesmo foco de inovação e e mercado, por meio de uma produtividade.",valorizar formação técnico entretanto lógico profissionalizante ênfase econômico empresarial claro articulação escola promovir integração técnico universidade ciência pesquisa setor produtivo dentro tecnologia financiamento foco inovação mercado meio produtividade,"[""valorizar"", ""formação"", ""técnico"", ""entretanto"", ""lógico"", ""profissionalizante"", ""ênfase"", ""econômico"", ""empresarial"", ""claro"", ""articulação"", ""escola"", ""promovir"", ""integração"", ""técnico"", ""universidade"", ""ciência"", ""pesquisa"", ""setor"", ""produtivo"", ""dentro"", ""tecnologia"", ""financiamento"", ""foco"", ""inovação"", ""mercado"", ""meio"", ""produtividade""]"
174,"Sistema sinérgico de Minerais em terras raras e governança da ciência, novos materiais pesquisa, tecnologia e produção O Brasil detém 23% das reservas globais de Elementos A estruturação e a de Terras Raras, sendo que escalabilidade de um a China tem 49%, e a Índia, sistema sinérgico que integre 7,7%.",sistema sinérgico mineral terra raro governança ciência novo material pesquisa tecnologio produção brasil deter 23 reserva global elemento estruturação terra raro escalabilidade china 49 índia sistema sinérgico integrar 7 7,"[""sistema"", ""sinérgico"", ""mineral"", ""terra"", ""raro"", ""governança"", ""ciência"", ""novo"", ""material"", ""pesquisa"", ""tecnologio"", ""produção"", ""brasil"", ""deter"", ""23"", ""reserva"", ""global"", ""elemento"", ""estruturação"", ""terra"", ""raro"", ""escalabilidade"", ""china"", ""49"", ""índia"", ""sistema"", ""sinérgico"", ""integrar"", ""7"", ""7""]"
175,"Os EUA possuem pouco ciência, pesquisa, tecnologia mais de 2%. No entanto, essa e produção exigem um vantagem geológica ainda não esforço conjunto entre o se traduziu em protagonismo sistema financeiro, o setor produtivo: a China responde produtivo e os Ministérios por 69% da produção global, da Ciência e Tecnologia, da os EUA por 12%, e o Brasil, Educação, da Agricultura, do por apenas cerca de 1%, Desenvolvimento, Indústria e majoritariamente voltado à Comércio Exterior, da Saúde e exportação bruta e com pouca da Defesa.",eua possuir pouco ciência pesquisa tecnologia 2 entanto produção exigir vantagem geológico ainda esforço conjunto traduzir protagonismo sistema financeiro setor produtivo china responder produtivo ministério 69 produção global ciêncio tecnologio eua 12 brasil educação agricultura apenas cerca 1 desenvolvimento indústria majoritariamente voltar comércio exterior saúde exportação bruto pouco defesa,"[""eua"", ""possuir"", ""pouco"", ""ciência"", ""pesquisa"", ""tecnologia"", ""2"", ""entanto"", ""produção"", ""exigir"", ""vantagem"", ""geológico"", ""ainda"", ""esforço"", ""conjunto"", ""traduzir"", ""protagonismo"", ""sistema"", ""financeiro"", ""setor"", ""produtivo"", ""china"", ""responder"", ""produtivo"", ""ministério"", ""69"", ""produção"", ""global"", ""ciêncio"", ""tecnologio"", ""eua"", ""12"", ""brasil"", ""educação"", ""agricultura"", ""apenas"", ""cerca"", ""1"", ""desenvolvimento"", ""indústria"", ""majoritariamente"", ""voltar"", ""comércio"", ""exterior"", ""saúde"", ""exportação"", ""bruto"", ""pouco"", ""defesa""]"
176,agregação de valor.,agregação valor,"[""agregação"", ""valor""]"
177,"Além do desafio social de Esse contraste revela um engajar as atuais e novas enorme potencial não gerações nos setores explorado, que pode posicionar dinâmicos da economia o Brasil como player central global, é necessário enfrentar na nova economia baseada em o desafio competitivo de tecnologias limpas, energias modernizar a economia renováveis, indústria de ponta, brasileira e ampliar a escala da semicondutores e mobilidade indústria 4.0, especialmente elétrica, elementos altamente nas áreas de biotecnologia, dependentes dos Elementos agroindústria e novos Terras Raras (ETRs) e de novos materiais, aproveitando a materiais estratégicos. vantagem estratégica do Brasil por contar com ampla disponibilidade de reservas de elementos de terras raras. Semicondutores Biotecnologia e fármacos Assim como ocorre no A liderança brasileira como complexo industrial da potência agroalimentar passa saúde, alcançar um maior também pelo domínio genético grau de autonomia na e das patentes ligadas à produção de semicondutores agricultura tropical. E o setor é uma estratégia vital para o de fármacos tem potencial Brasil e deve ser priorizada de abastecer a América do pelas políticas industriais Sul, além de utilizar-se do e tecnológicas. O País poder de compra potencial precisa desenvolver um do SUS, funcionando como sistema mais eficiente de alavanca para o fortalecimento estímulo à produção nacional da indústria nacional e para desses insumos altamente a redução da dependência especializados, com foco externa em áreas estratégicas. na criação de um ambiente competitivo, capaz de atrair investimentos e consolidar cadeias produtivas locais. A presença de vantagens comparativas, como a ampla disponibilidade de água, essencial em diversas etapas da fabricação de chips, energia limpa e uma base científica respeitável, confere ao Brasil um diferencial relevante. Contudo, é necessário organizar esforços entre governo, setor produtivo, instituições financeiras e centros de pesquisa para que a política de semicondutores deixe de ser apenas um desejo e se converta em realidade. Esse movimento fortalecerá a inserção do Brasil em cadeias globais de alto valor agregado e ampliará sua soberania tecnológica. Inteligência Artificial, O espaço para a indústria tecnologia da informação e tradicional de alta economia digital produtividade A consolidação do Brasil Com a reforma tributária, como referência global redução das taxas de juros em inteligência artificial, e spread bancário e uma tecnologia da informação e atenção a um programa de economia criativa, incluindo o setor de games, depende reequipamento industrial e diretamente do fortalecimento Indústria 4.0, o Brasil terá dos ecossistemas de inovação plenas condições de fortalecer já existentes nos parques e o seu setor industrial em um polos tecnológicos espalhados novo momento, especialmente pelo País. Esses ambientes nas indústrias vinculadas aos oferecem a infraestrutura e o materiais em que o Brasil é dinamismo necessários para abundante e competitivo. manter talentos brasileiros altamente qualificados O Sistema S, com todo o apoio no território nacional, ao do governo federal, tem plenas mesmo tempo em que se condições de desenvolver o tornam polos de atração para nômades digitais e ensino dual, metodologia de empreendedores globais.",além desafio social contraste revelar engajar atual novo enorme potencial geração setor explorar poder posicionar dinâmico economia brasil player central global necessário enfrentar novo economia basear desafio competitivo tecnologia limpo energia modernizar economia renovável indústria ponto brasileiro ampliar escala semicondutor mobilidade indústria 4 0 especialmente elétrico elemento altamente área biotecnologia dependente elemento agroindústria novo terra raro etr novo material aproveitar material estratégico vantagem estratégico brasil contar amplo disponibilidade reserva elemento terra raro semicondutor biotecnologia fármaco assim ocorrer liderança brasileiro complexo industrial potência agroalimentar passar saúde alcançar grande domínio genético grau autonomiar patente ligar produção semicondutores agricultura tropical setor estratégia vital fármaco potencial brasil dever priorizar abastecer américa político industrial sul além utilizar tecnológico país poder compra potencial precisar desenvolver sus funcionar sistema eficiente alavanca fortalecimento estímulo produção nacional indústria nacional de esse insumo altamente redução dependência especializar foco externo área estratégico criação ambiente competitivo capaz atrair investimento consolidar cadeia produtivo local presença vantagem comparativo amplo disponibilidade água essencial diversos etapa fabricação chip energia limpo base científico respeitável conferir brasil diferencial relevante contudo necessário organizar esforço governo setor produtivo instituição financeiro centro pesquisa político semicondutor deixar apenas desejo converta realidade movimento fortalecer inserção brasil cadeia global alto valor agregar ampliar soberania tecnológico inteligência artificial espaço indústria tecnologio informação tradicional alto economia digital produtividade consolidação brasil reforma tributário referência global redução taxa juro inteligência artificial spread bancário tecnologia informação atenção programa economia criativo incluir setor game depender reequipamento industrial diretamente fortalecimento indústria 4 0 brasil ecossistema inovação pleno condição fortalecer existente parque setor industrial polo tecnológico espalhar novo momento especialmente país ambiente indústria vincular oferecer infraestrutura material brasil dinamismo necessário abundante competitivo manter talento brasileiro altamente qualificar sistema s todo apoio território nacional governo federal pleno tempo condição desenvolver tornar polo atração nômade digital ensino dual metodologia empreendedor global,"[""além"", ""desafio"", ""social"", ""contraste"", ""revelar"", ""engajar"", ""atual"", ""novo"", ""enorme"", ""potencial"", ""geração"", ""setor"", ""explorar"", ""poder"", ""posicionar"", ""dinâmico"", ""economia"", ""brasil"", ""player"", ""central"", ""global"", ""necessário"", ""enfrentar"", ""novo"", ""economia"", ""basear"", ""desafio"", ""competitivo"", ""tecnologia"", ""limpo"", ""energia"", ""modernizar"", ""economia"", ""renovável"", ""indústria"", ""ponto"", ""brasileiro"", ""ampliar"", ""escala"", ""semicondutor"", ""mobilidade"", ""indústria"", ""4"", ""0"", ""especialmente"", ""elétrico"", ""elemento"", ""altamente"", ""área"", ""biotecnologia"", ""dependente"", ""elemento"", ""agroindústria"", ""novo"", ""terra"", ""raro"", ""etr"", ""novo"", ""material"", ""aproveitar"", ""material"", ""estratégico"", ""vantagem"", ""estratégico"", ""brasil"", ""contar"", ""amplo"", ""disponibilidade"", ""reserva"", ""elemento"", ""terra"", ""raro"", ""semicondutor"", ""biotecnologia"", ""fármaco"", ""assim"", ""ocorrer"", ""liderança"", ""brasileiro"", ""complexo"", ""industrial"", ""potência"", ""agroalimentar"", ""passar"", ""saúde"", ""alcançar"", ""grande"", ""domínio"", ""genético"", ""grau"", ""autonomiar"", ""patente"", ""ligar"", ""produção"", ""semicondutores"", ""agricultura"", ""tropical"", ""setor"", ""estratégia"", ""vital"", ""fármaco"", ""potencial"", ""brasil"", ""dever"", ""priorizar"", ""abastecer"", ""américa"", ""político"", ""industrial"", ""sul"", ""além"", ""utilizar"", ""tecnológico"", ""país"", ""poder"", ""compra"", ""potencial"", ""precisar"", ""desenvolver"", ""sus"", ""funcionar"", ""sistema"", ""eficiente"", ""alavanca"", ""fortalecimento"", ""estímulo"", ""produção"", ""nacional"", ""indústria"", ""nacional"", ""de esse"", ""insumo"", ""altamente"", ""redução"", ""dependência"", ""especializar"", ""foco"", ""externo"", ""área"", ""estratégico"", ""criação"", ""ambiente"", ""competitivo"", ""capaz"", ""atrair"", ""investimento"", ""consolidar"", ""cadeia"", ""produtivo"", ""local"", ""presença"", ""vantagem"", ""comparativo"", ""amplo"", ""disponibilidade"", ""água"", ""essencial"", ""diversos"", ""etapa"", ""fabricação"", ""chip"", ""energia"", ""limpo"", ""base"", ""científico"", ""respeitável"", ""conferir"", ""brasil"", ""diferencial"", ""relevante"", ""contudo"", ""necessário"", ""organizar"", ""esforço"", ""governo"", ""setor"", ""produtivo"", ""instituição"", ""financeiro"", ""centro"", ""pesquisa"", ""político"", ""semicondutor"", ""deixar"", ""apenas"", ""desejo"", ""converta"", ""realidade"", ""movimento"", ""fortalecer"", ""inserção"", ""brasil"", ""cadeia"", ""global"", ""alto"", ""valor"", ""agregar"", ""ampliar"", ""soberania"", ""tecnológico"", ""inteligência"", ""artificial"", ""espaço"", ""indústria"", ""tecnologio"", ""informação"", ""tradicional"", ""alto"", ""economia"", ""digital"", ""produtividade"", ""consolidação"", ""brasil"", ""reforma"", ""tributário"", ""referência"", ""global"", ""redução"", ""taxa"", ""juro"", ""inteligência"", ""artificial"", ""spread"", ""bancário"", ""tecnologia"", ""informação"", ""atenção"", ""programa"", ""economia"", ""criativo"", ""incluir"", ""setor"", ""game"", ""depender"", ""reequipamento"", ""industrial"", ""diretamente"", ""fortalecimento"", ""indústria"", ""4"", ""0"", ""brasil"", ""ecossistema"", ""inovação"", ""pleno"", ""condição"", ""fortalecer"", ""existente"", ""parque"", ""setor"", ""industrial"", ""polo"", ""tecnológico"", ""espalhar"", ""novo"", ""momento"", ""especialmente"", ""país"", ""ambiente"", ""indústria"", ""vincular"", ""oferecer"", ""infraestrutura"", ""material"", ""brasil"", ""dinamismo"", ""necessário"", ""abundante"", ""competitivo"", ""manter"", ""talento"", ""brasileiro"", ""altamente"", ""qualificar"", ""sistema"", ""s"", ""todo"", ""apoio"", ""território"", ""nacional"", ""governo"", ""federal"", ""pleno"", ""tempo"", ""condição"", ""desenvolver"", ""tornar"", ""polo"", ""atração"", ""nômade"", ""digital"", ""ensino"", ""dual"", ""metodologia"", ""empreendedor"", ""global""]"
178,"ensino integrada ao trabalho, e ampliar a disponibilidade Para que esse potencial de técnicos e tecnólogos se concretize, é essencial qualificados. investir na formação básica e continuada em linguagens de A atividade industrial é programação e pensamento extremamente dependente computacional, desde a do custo financeiro, em educação básica até os razão das margens mais níveis mais avançados do estreitas. Exercem um papel ensino superior. Além disso, é decisivo, nesse sentido, a preciso fomentar uma cultura de inovação, criatividade redução global e gradual da e empreendedorismo taxa de juros, a retomada tecnológico, conectada às da confiança na economia, a demandas de um mercado adoção de fundos de aval e a global em constante implementação de estratégias transformação.",ensino integrar trabalho ampliar disponibilidade potencial técnico tecnólogo concretizar essencial qualificar investir formação básico continuar linguagem atividade industrial programação pensamento extremamente dependente computacional desde custo financeiro educação básico razão margem nível avançar estreita exercer papel ensino alto além de isso decisivo em esse sentido preciso fomentar cultura inovação criatividade redução global gradual empreendedorismo taxa juro retomar tecnológico conectar confiança economia demanr mercado adoçãor fundo aval global constante implementação estratégia transformação,"[""ensino"", ""integrar"", ""trabalho"", ""ampliar"", ""disponibilidade"", ""potencial"", ""técnico"", ""tecnólogo"", ""concretizar"", ""essencial"", ""qualificar"", ""investir"", ""formação"", ""básico"", ""continuar"", ""linguagem"", ""atividade"", ""industrial"", ""programação"", ""pensamento"", ""extremamente"", ""dependente"", ""computacional"", ""desde"", ""custo"", ""financeiro"", ""educação"", ""básico"", ""razão"", ""margem"", ""nível"", ""avançar"", ""estreita"", ""exercer"", ""papel"", ""ensino"", ""alto"", ""além"", ""de isso"", ""decisivo"", ""em esse"", ""sentido"", ""preciso"", ""fomentar"", ""cultura"", ""inovação"", ""criatividade"", ""redução"", ""global"", ""gradual"", ""empreendedorismo"", ""taxa"", ""juro"", ""retomar"", ""tecnológico"", ""conectar"", ""confiança"", ""economia"", ""demanr"", ""mercado"", ""adoçãor"", ""fundo"", ""aval"", ""global"", ""constante"", ""implementação"", ""estratégia"", ""transformação""]"
179,de equalização de taxas.,equalização taxa,"[""equalização"", ""taxa""]"
180,"Principais ideias e propostas POLÍTICAS E INICIATIVAS PARA EXECUÇÃO, REGULAMENTAÇÃO E ESTÍMULO Institucionalização de um sistema robusto e competitivo, sob a lógica econômica e de mercado • Orçamento com rubricas específicas para pesquisa sem contingenciamento. Proposição de dispositivo no Orçamento que torna os recursos para custeio de pesquisa como essenciais e, portanto, imunes a contingenciamentos. • Criação de esfera executiva de governança do sistema, baseada na lógica do financiamento. A partir da lógica de financiamento, e aprendendo com os sistemas mais eficientes do mundo, criar lógica de governança semelhante à agricultura, pecuária e segurança alimentar para a área de tecnologia.",principal ideia propor político iniciativa execução regulamentação estímulo institucionalização sistema robusto competitivo sob lógico econômico mercado orçamento rubrico específico pesquisa contingenciamento proposição dispositivo orçamento tornar recurso custeio pesquisa essencial portanto imunes contingenciamento criação esfera executivo governança sistema basear lógico financiamento partir lógico financiamento aprender sistema eficiente mundo criar lógico governança semelhante agricultura pecuário segurança alimentar área tecnologio,"[""principal"", ""ideia"", ""propor"", ""político"", ""iniciativa"", ""execução"", ""regulamentação"", ""estímulo"", ""institucionalização"", ""sistema"", ""robusto"", ""competitivo"", ""sob"", ""lógico"", ""econômico"", ""mercado"", ""orçamento"", ""rubrico"", ""específico"", ""pesquisa"", ""contingenciamento"", ""proposição"", ""dispositivo"", ""orçamento"", ""tornar"", ""recurso"", ""custeio"", ""pesquisa"", ""essencial"", ""portanto"", ""imunes"", ""contingenciamento"", ""criação"", ""esfera"", ""executivo"", ""governança"", ""sistema"", ""basear"", ""lógico"", ""financiamento"", ""partir"", ""lógico"", ""financiamento"", ""aprender"", ""sistema"", ""eficiente"", ""mundo"", ""criar"", ""lógico"", ""governança"", ""semelhante"", ""agricultura"", ""pecuário"", ""segurança"", ""alimentar"", ""área"", ""tecnologio""]"
181,"• Universidades brasileiras aumentando a oferta de cursos de graduação e pós-graduação em ciências exatas, a partir de um sistema de incentivos organizado com departamentos como CNPq, CAPES e as reitorias das universidades federais, estendendo possibilidade de parceria com universidades privadas.",universidade brasileiro aumentar oferta curso graduação pós graduação ciêncio exato partir sistema incentivo organizar departamento cnpq capes reitoria universidade federal estender possibilidade parceria universidade privado,"[""universidade"", ""brasileiro"", ""aumentar"", ""oferta"", ""curso"", ""graduação"", ""pós"", ""graduação"", ""ciêncio"", ""exato"", ""partir"", ""sistema"", ""incentivo"", ""organizar"", ""departamento"", ""cnpq"", ""capes"", ""reitoria"", ""universidade"", ""federal"", ""estender"", ""possibilidade"", ""parceria"", ""universidade"", ""privado""]"
182,"• Um novo INPI para gerar marcas e patentes, e, com essas, mais receita – aceleração do processo de modernização e adaptação do INPI aos melhores escritórios de patentes do mundo.",novo inpi gerar marca patente receita aceleração processo modernização adaptação inpi bom escritório patente mundo,"[""novo"", ""inpi"", ""gerar"", ""marca"", ""patente"", ""receita"", ""aceleração"", ""processo"", ""modernização"", ""adaptação"", ""inpi"", ""bom"", ""escritório"", ""patente"", ""mundo""]"
183,"Isso implica intensificar sua lógica de atuação em parceria com o mercado, especialmente com a drástica redução nos prazos de tramitação dos processos, priorizando os relacionados à pesquisa nacional.",implicar intensificar lógico atuação parceria mercado especialmente drástico redução prazo tramitação processo priorizar relacionar pesquisa nacional,"[""implicar"", ""intensificar"", ""lógico"", ""atuação"", ""parceria"", ""mercado"", ""especialmente"", ""drástico"", ""redução"", ""prazo"", ""tramitação"", ""processo"", ""priorizar"", ""relacionar"", ""pesquisa"", ""nacional""]"
184,"Além disso, deve- -se assegurar que as receitas provenientes de royalties e patentes retornem efetivamente às instituições de pesquisa responsáveis por seu desenvolvimento.",além de isso dever assegurar receita proveniente royaltie patente retornar efetivamente instituição pesquisa responsável desenvolvimento,"[""além"", ""de isso"", ""dever"", ""assegurar"", ""receita"", ""proveniente"", ""royaltie"", ""patente"", ""retornar"", ""efetivamente"", ""instituição"", ""pesquisa"", ""responsável"", ""desenvolvimento""]"
185,"• Organização de sistema de crédito, fundos públicos e privados e atração de investimentos-âncora intensivos em tecnologia. A lógica de financiamento da pesquisa deve combinar recursos subsidiados com fundos públicos e privados; a atração de empresas-âncora internacionais é uma opção, por desenvolver rapidamente uma cadeia de serviços e de fornecedores em padrões que podem torná-los fornecedores globais. • Estímulo ao desenvolvimento da mentalidade empreendedora no ambiente universitário e instituições de pesquisa brasileiras, com maior dedicação à resolução de desafios da sociedade e de suas cidades/regiões. Incentivo de maior relação com o mercado e os setores produtivos, além de reforçar os laços de extensão e de participação das universidades, especialmente as públicas, como provedoras de estudos e soluções para as cidades e regiões que as sediam, com promoção de intercâmbio de modelos, experiências e práticas bem-sucedidas tanto de universidades públicas quanto privadas.",organização sistema crédito fundo público privar atração investimento âncora intensivo tecnologia lógico financiamento pesquisa dever combinar recurso subsidiar fundo público privar atração empresa âncora internacional opção desenvolver rapidamente cadeia serviço fornecedor padrão poder torná lo fornecedor global estímulo desenvolvimento mentalidade empreendedora ambiente universitário instituição pesquisa brasileiro grande dedicação resolução desafio sociedade cidade região incentivo grande relação mercado setor produtivo além reforçar laço extensão participação universidade especialmente público provedora estudo solução cidade região sedir promoção intercâmbio modelo experiência prática bem sucedir tanto universidade público quanto privado,"[""organização"", ""sistema"", ""crédito"", ""fundo"", ""público"", ""privar"", ""atração"", ""investimento"", ""âncora"", ""intensivo"", ""tecnologia"", ""lógico"", ""financiamento"", ""pesquisa"", ""dever"", ""combinar"", ""recurso"", ""subsidiar"", ""fundo"", ""público"", ""privar"", ""atração"", ""empresa"", ""âncora"", ""internacional"", ""opção"", ""desenvolver"", ""rapidamente"", ""cadeia"", ""serviço"", ""fornecedor"", ""padrão"", ""poder"", ""torná"", ""lo"", ""fornecedor"", ""global"", ""estímulo"", ""desenvolvimento"", ""mentalidade"", ""empreendedora"", ""ambiente"", ""universitário"", ""instituição"", ""pesquisa"", ""brasileiro"", ""grande"", ""dedicação"", ""resolução"", ""desafio"", ""sociedade"", ""cidade"", ""região"", ""incentivo"", ""grande"", ""relação"", ""mercado"", ""setor"", ""produtivo"", ""além"", ""reforçar"", ""laço"", ""extensão"", ""participação"", ""universidade"", ""especialmente"", ""público"", ""provedora"", ""estudo"", ""solução"", ""cidade"", ""região"", ""sedir"", ""promoção"", ""intercâmbio"", ""modelo"", ""experiência"", ""prática"", ""bem"", ""sucedir"", ""tanto"", ""universidade"", ""público"", ""quanto"", ""privado""]"
186,• Atração e intercâmbio de cérebros e capitais de forma cosmopolita.,atração intercâmbio cérebro capital forma cosmopolita,"[""atração"", ""intercâmbio"", ""cérebro"", ""capital"", ""forma"", ""cosmopolita""]"
187,"O sistema integrado brasileiro deve estar apto a atrair, em condições competitivas, empreendedores, cientistas e pesquisadores de todo o mundo, ao mesmo tempo em que seja capaz de reter os talentos da pesquisa nacional. Isso inclui a valorização de seus destaques para o exercício de cargos e posições executivas, promovendo uma circulação aberta de conhecimento, inovação e capital humano qualificado, em sintonia com as dinâmicas globais de produção.",sistema integrar brasileiro dever apto atrair condição competitivo empreendedor cientista pesquisador todo mundo tempo capaz reter talento pesquisa nacional incluir valorização destaque exercício cargo posição executivo promover circulação abrir conhecimento inovação capital humano qualificar sintonia dinâmica global produção,"[""sistema"", ""integrar"", ""brasileiro"", ""dever"", ""apto"", ""atrair"", ""condição"", ""competitivo"", ""empreendedor"", ""cientista"", ""pesquisador"", ""todo"", ""mundo"", ""tempo"", ""capaz"", ""reter"", ""talento"", ""pesquisa"", ""nacional"", ""incluir"", ""valorização"", ""destaque"", ""exercício"", ""cargo"", ""posição"", ""executivo"", ""promover"", ""circulação"", ""abrir"", ""conhecimento"", ""inovação"", ""capital"", ""humano"", ""qualificar"", ""sintonia"", ""dinâmica"", ""global"", ""produção""]"
188,9.,9,"[""9""]"
